-0.8077,9.5981,13.167,0.68793,13.975,-8.9102,13.992,-8.9357
-0.78541,9.6259,13.166,0.68008,13.951,-8.9458,13.992,-8.9357
-0.93872,9.6205,13.11,0.66938,14.049,-8.9511,13.992,-8.9357
-0.90412,9.5675,13.115,0.67756,14.019,-8.8899,14,-8.8913
-0.82764,9.5578,13.129,0.68118,13.957,-8.8766,14,-8.8913
-0.89294,9.5698,13.131,0.6625,14.024,-8.9073,14,-8.8913
-0.87225,9.5442,13.136,0.66494,14.009,-8.8792,14.017,-8.8766
-0.94664,9.5608,13.116,0.68136,14.062,-8.8795,14.017,-8.8766
-0.80232,9.5554,13.178,0.6843,13.981,-8.8711,14.017,-8.8766
-0.86067,9.55,13.08,0.68072,13.941,-8.8693,13.995,-8.8691
-0.9022,9.5642,13.138,0.68425,14.04,-8.8799,13.995,-8.8691
-0.98307,9.5393,13.021,0.68114,14.004,-8.8582,13.995,-8.8691
-0.8738,9.5688,13.147,0.67168,14.021,-8.8971,14.002,-8.8865
-0.96433,9.553,13.06,0.66989,14.024,-8.8831,14.002,-8.8865
-0.80671,9.5483,13.154,0.66898,13.961,-8.8793,14.002,-8.8865
-0.82,9.5794,13.148,0.67216,13.968,-8.9073,13.989,-8.9056
-0.83354,9.5947,13.134,0.68403,13.967,-8.9107,13.989,-8.9056
-0.88808,9.5764,13.143,0.67762,14.031,-8.8988,13.989,-8.9056
-0.90459,9.5637,13.121,0.65897,14.025,-8.9047,13.995,-8.9161
-0.75626,9.591,13.194,0.65332,13.95,-8.9377,13.995,-8.9161
-0.84439,9.5491,13.166,0.64331,14.01,-8.9058,13.995,-8.9161
-0.86356,9.6082,13.087,0.67563,13.95,-8.9326,13.977,-8.9111
-0.88094,9.5724,13.1,0.67581,13.981,-8.8966,13.977,-8.9111
-0.90077,9.5586,13.099,0.65451,14,-8.9041,13.977,-8.9111
-0.82619,9.5796,13.168,0.66052,13.994,-8.919,13.991,-8.9276
-0.83217,9.6319,13.142,0.69526,13.974,-8.9366,13.991,-8.9276
-0.85413,9.587,13.151,0.65983,14.006,-8.9272,13.991,-8.9276
-0.75288,9.5762,13.185,0.66942,13.938,-8.9068,13.985,-8.9027
-0.77948,9.568,13.204,0.67082,13.983,-8.8972,13.985,-8.9027
-0.83495,9.5667,13.198,0.66267,14.033,-8.904,13.985,-8.9027
-0.84841,9.5417,13.156,0.66252,14.005,-8.8792,14.021,-8.8668
-0.81942,9.5291,13.217,0.65976,14.036,-8.8693,14.021,-8.8668
-0.83444,9.5435,13.189,0.69161,14.023,-8.8519,14.021,-8.8668
-0.76436,9.5416,13.171,0.64577,13.935,-8.8958,14.004,-8.8987
-0.82391,9.5511,13.207,0.63984,14.031,-8.9112,14.004,-8.8987
-0.88839,9.5667,13.158,0.67748,14.047,-8.8892,14.004,-8.8987
-0.75922,9.5107,13.262,0.64769,14.021,-8.863,14.007,-8.8817
-0.72854,9.5614,13.22,0.66714,13.949,-8.8942,14.007,-8.8817
-0.89503,9.5626,13.155,0.67482,14.05,-8.8878,14.007,-8.8817
-0.83033,9.5774,13.166,0.65118,13.997,-8.9262,14.004,-8.9236
-0.67782,9.5621,13.287,0.64388,13.965,-8.9182,14.004,-8.9236
-0.90124,9.5866,13.149,0.66022,14.05,-8.9264,14.004,-8.9236
-0.87024,9.5898,13.119,0.68638,13.989,-8.9034,14.024,-8.8933
-0.85086,9.5442,13.167,0.66306,14.018,-8.8811,14.024,-8.8933
-0.86571,9.5545,13.199,0.65921,14.065,-8.8953,14.024,-8.8933
-0.87426,9.6019,13.195,0.69404,14.069,-8.9079,14.023,-8.9027
-0.93276,9.6016,13.108,0.7017,14.041,-8.8999,14.023,-8.9027
-0.81993,9.5825,13.139,0.68234,13.958,-8.9002,14.023,-8.9027
-0.95081,9.5479,13.074,0.66901,14.025,-8.8789,14.023,-8.8624
-0.90439,9.4973,13.151,0.65572,14.056,-8.8415,14.023,-8.8624
-0.842,9.5217,13.145,0.6549,13.987,-8.8668,14.023,-8.8624
-0.84457,9.5936,13.098,0.68511,13.942,-8.9085,13.982,-8.9029
-0.85979,9.5755,13.124,0.68287,13.984,-8.8926,13.982,-8.9029
-0.9918,9.5878,13.027,0.6802,14.019,-8.9076,13.982,-8.9029
-0.90814,9.5735,13.132,0.67304,14.04,-8.9005,13.998,-8.9117
-0.84326,9.5573,13.176,0.64807,14.02,-8.9093,13.998,-8.9117
-0.75167,9.579,13.182,0.65345,13.933,-8.9255,13.998,-8.9117
-0.83888,9.6016,13.14,0.68802,13.978,-8.9136,13.957,-8.9128
-0.65606,9.5547,13.252,0.6485,13.908,-8.9062,13.957,-8.9128
-0.84381,9.5992,13.142,0.68056,13.986,-8.9187,13.957,-8.9128
-0.82175,9.5648,13.138,0.65764,13.959,-8.9071,13.96,-8.898
-0.72301,9.5708,13.205,0.67445,13.928,-8.8963,13.96,-8.898
-0.87225,9.5575,13.12,0.66705,13.992,-8.8904,13.96,-8.898
-0.77089,9.5873,13.193,0.68594,13.964,-8.9014,14.005,-8.9034
-0.89993,9.5794,13.157,0.65291,14.057,-8.9265,14.005,-8.9034
-0.91157,9.5555,13.083,0.67297,13.995,-8.8825,14.005,-8.9034
-0.947,9.614,13.115,0.68122,14.062,-8.9328,14.016,-8.9181
-0.87329,9.6001,13.112,0.68367,13.985,-8.9165,14.016,-8.9181
-0.75948,9.564,13.242,0.65904,14.002,-8.9049,14.016,-8.9181
-0.80861,9.5431,13.173,0.63292,13.981,-8.9102,14.015,-8.8825
-0.87155,9.5113,13.191,0.6542,14.062,-8.8571,14.015,-8.8825
-0.84694,9.5294,13.156,0.64918,14.003,-8.8803,14.015,-8.8825
-0.88512,9.6013,13.161,0.67853,14.046,-8.9227,14.021,-8.9196
-0.79311,9.5928,13.165,0.68344,13.958,-8.9094,14.021,-8.9196
-0.73815,9.5944,13.322,0.66765,14.06,-8.9268,14.021,-8.9196
-0.81253,9.5551,13.22,0.6632,14.032,-8.8919,13.994,-8.8968
-0.70766,9.5574,13.287,0.65341,13.994,-8.904,13.994,-8.8968
-0.71685,9.5525,13.238,0.65787,13.955,-8.8946,13.994,-8.8968
-0.82702,9.5765,13.186,0.6572,14.013,-8.9193,14.022,-8.8913
-0.81099,9.5028,13.251,0.64798,14.062,-8.8549,14.022,-8.8913
-0.75532,9.5573,13.234,0.65772,13.989,-8.8996,14.022,-8.8913
-0.85381,9.5669,13.134,0.65305,13.988,-8.9139,13.986,-8.919
-0.73528,9.5951,13.203,0.67063,13.939,-8.9245,13.986,-8.919
-0.81397,9.574,13.218,0.65541,14.031,-8.9185,13.986,-8.919
-0.88346,9.5676,13.142,0.64966,14.026,-8.9179,13.983,-8.9054
-0.8269,9.56,13.148,0.67454,13.975,-8.8855,13.983,-8.9054
-0.75767,9.5723,13.19,0.65964,13.948,-8.9126,13.983,-8.9054
-0.74121,9.5872,13.182,0.67469,13.923,-8.9125,13.961,-8.8999
-0.68571,9.5678,13.276,0.66998,13.962,-8.8978,13.961,-8.8999
-0.88256,9.535,13.116,0.64557,13.998,-8.8894,13.961,-8.8999
-0.80382,9.5543,13.189,0.64557,13.993,-8.9087,13.99,-8.9119
-0.87261,9.578,13.159,0.67042,14.032,-8.9076,13.99,-8.9119
-0.75702,9.5644,13.189,0.64499,13.946,-8.9194,13.99,-8.9119
-0.82628,9.5752,13.204,0.64998,14.03,-8.9253,14.01,-8.9145
-0.75049,9.5838,13.22,0.6545,13.97,-8.9293,14.01,-8.9145
-0.73955,9.5439,13.29,0.655,14.03,-8.8889,14.01,-8.9145
-0.85004,9.5485,13.133,0.66515,13.983,-8.8833,14.006,-8.8812
-0.73624,9.5246,13.224,0.63955,13.96,-8.8851,14.006,-8.8812
-0.85695,9.541,13.218,0.66581,14.075,-8.8752,14.006,-8.8812
-0.72754,9.5187,13.259,0.64051,13.987,-8.8782,14.033,-8.8768
-0.80903,9.537,13.254,0.64966,14.063,-8.8874,14.033,-8.8768
-0.83215,9.5557,13.216,0.69083,14.049,-8.8649,14.033,-8.8768
-0.89265,9.5476,13.148,0.67245,14.041,-8.8751,14.027,-8.8952
-0.82093,9.5665,13.135,0.65061,13.956,-8.9159,14.027,-8.8952
-0.90649,9.5588,13.179,0.66419,14.085,-8.8946,14.027,-8.8952
-0.96085,9.5493,13.116,0.67926,14.077,-8.87,14.033,-8.8838
-0.87947,9.5244,13.144,0.64509,14.024,-8.8793,14.033,-8.8838
-0.81026,9.5731,13.189,0.67094,13.999,-8.9022,14.033,-8.8838
-0.89574,9.581,13.091,0.6488,13.987,-8.9322,13.973,-8.9378
-0.90401,9.5861,13.088,0.65025,13.992,-8.9359,13.973,-8.9378
-0.8566,9.6236,13.083,0.67834,13.939,-8.9452,13.973,-8.9378
-0.81954,9.5253,13.193,0.66891,14.012,-8.8564,13.983,-8.861
-0.777,9.5113,13.163,0.64226,13.94,-8.8691,13.983,-8.861
-0.86175,9.5214,13.134,0.66394,13.996,-8.8574,13.983,-8.861
-0.77744,9.6138,13.182,0.68841,13.959,-8.9254,13.983,-8.9135
-0.7718,9.5723,13.201,0.67023,13.973,-8.902,13.983,-8.9135
-0.80328,9.5639,13.213,0.6508,14.016,-8.9131,13.983,-8.9135
-0.85608,9.5816,13.1,0.67317,13.956,-8.9084,13.965,-8.9004
-0.90065,9.5573,13.115,0.66695,14.015,-8.8903,13.965,-8.9004
-0.80581,9.5802,13.119,0.67785,13.925,-8.9023,13.965,-8.9004
-0.85714,9.6277,13.126,0.67356,13.983,-8.9542,14.005,-8.9544
-0.89417,9.6114,13.176,0.66515,14.071,-8.9463,14.005,-8.9544
-0.77987,9.6454,13.181,0.68267,13.96,-8.9627,14.005,-8.9544
-0.79388,9.5574,13.209,0.64709,14.003,-8.9103,14.042,-8.904
-0.82108,9.5501,13.218,0.65708,14.039,-8.893,14.042,-8.904
-0.87918,9.5535,13.204,0.64498,14.084,-8.9086,14.042,-8.904
-0.86677,9.5383,13.111,0.66887,13.978,-8.8694,13.971,-8.8903
-0.90828,9.5613,13.101,0.66396,14.009,-8.8974,13.971,-8.8903
-0.81201,9.5665,13.115,0.66255,13.927,-8.904,13.971,-8.8903
-0.76963,9.5475,13.164,0.65288,13.934,-8.8946,13.961,-8.8906
-0.81107,9.541,13.167,0.65668,13.978,-8.8844,13.961,-8.8906
-0.79997,9.5539,13.17,0.6611,13.97,-8.8928,13.961,-8.8906
-0.85431,9.551,13.148,0.66145,14.002,-8.8895,13.981,-8.89
-0.80666,9.5722,13.139,0.67671,13.945,-8.8955,13.981,-8.89
-0.85723,9.554,13.138,0.66921,13.996,-8.8848,13.981,-8.89
-0.80672,9.5398,13.348,0.64818,14.154,-8.8916,14.069,-8.8998
-0.89601,9.5818,13.158,0.68672,14.054,-8.8951,14.069,-8.8998
-0.74209,9.5901,13.255,0.67722,13.997,-8.9128,14.069,-8.8998
-0.82186,9.5282,13.23,0.63813,14.051,-8.8901,14.021,-8.9063
-0.8181,9.5752,13.196,0.65812,14.014,-8.9171,14.021,-8.9063
-0.75693,9.5517,13.242,0.64016,13.999,-8.9116,14.021,-8.9063
-0.83667,9.5197,13.157,0.66193,13.994,-8.8577,14.031,-8.8889
-0.9335,9.5866,13.136,0.67414,14.069,-8.9125,14.031,-8.8889
-0.90614,9.5447,13.125,0.64812,14.031,-8.8965,14.031,-8.8889
-0.79295,9.5584,13.143,0.66269,13.936,-8.8957,13.97,-8.8707
-0.93629,9.5311,13.067,0.66733,14.003,-8.8637,13.97,-8.8707
-0.9244,9.5334,13.045,0.68057,13.97,-8.8528,13.97,-8.8707
-0.7272,9.5731,13.212,0.66833,13.939,-8.9047,13.969,-8.904
-0.78455,9.5709,13.172,0.67482,13.957,-8.896,13.969,-8.904
-0.75597,9.5749,13.254,0.66355,14.01,-8.9114,13.969,-8.904
-0.87447,9.5598,13.17,0.64414,14.044,-8.9156,13.995,-8.9026
-0.83207,9.5556,13.149,0.6648,13.981,-8.8908,13.995,-8.9026
-0.82227,9.5565,13.139,0.65502,13.961,-8.9014,13.995,-8.9026
-0.88924,9.566,13.144,0.65818,14.033,-8.9078,13.999,-8.9007
-0.92677,9.5759,13.092,0.67705,14.019,-8.8989,13.999,-8.9007
-0.79405,9.5736,13.152,0.67819,13.946,-8.8954,13.999,-8.9007
-0.93664,9.5391,13.093,0.66405,14.029,-8.8751,14.013,-8.8894
-0.87396,9.5799,13.139,0.68649,14.013,-8.8934,14.013,-8.8894
-0.833,9.5824,13.165,0.68275,13.998,-8.8996,14.013,-8.8894
-0.90754,9.5819,13.139,0.69005,14.047,-8.8919,14.025,-8.9027
-0.83579,9.5586,13.188,0.64894,14.024,-8.9096,14.025,-8.9027
-0.82715,9.5606,13.177,0.65389,14.004,-8.9067,14.025,-8.9027
-0.78665,9.5757,13.18,0.66623,13.967,-8.9095,14.007,-8.929
-0.75112,9.6004,13.245,0.66459,13.996,-8.9358,14.007,-8.929
-0.88934,9.6049,13.17,0.66309,14.059,-8.9418,14.007,-8.929
-0.80025,9.5315,13.14,0.65113,13.94,-8.8804,13.986,-8.8831
-0.85327,9.526,13.172,0.64418,14.025,-8.8818,13.986,-8.8831
-0.88662,9.5662,13.107,0.67927,13.994,-8.8869,13.986,-8.8831
-0.93106,9.5296,13.1,0.64502,14.032,-8.8845,13.993,-8.8789
-0.89516,9.5318,13.111,0.65539,14.006,-8.8764,13.993,-8.8789
-0.78918,9.5362,13.152,0.66047,13.942,-8.8757,13.993,-8.8789
-0.838,9.56,13.087,0.65447,13.925,-8.9055,13.942,-8.909
-0.73455,9.5824,13.193,0.67129,13.927,-8.9111,13.942,-8.909
-0.81906,9.5714,13.154,0.66111,13.973,-8.9103,13.942,-8.909
-0.89948,9.5648,13.117,0.68528,14.017,-8.8795,14.015,-8.8822
-0.8343,9.5367,13.16,0.65412,13.995,-8.8826,14.015,-8.8822
-0.95095,9.5716,13.082,0.687,14.033,-8.8846,14.015,-8.8822
-0.79014,9.6026,13.177,0.65771,13.968,-8.9449,14,-8.9529
-0.85564,9.6036,13.176,0.65071,14.032,-8.9529,14,-8.9529
-0.83317,9.6049,13.167,0.64407,14,-8.9608,14,-8.9529
-1.0099,9.582,13.047,0.67708,14.057,-8.9049,14.013,-8.913
-0.97755,9.5883,13.051,0.66947,14.029,-8.9189,14.013,-8.913
-0.83548,9.5939,13.117,0.67856,13.952,-8.9153,14.013,-8.913
-0.81505,9.5737,13.157,0.67002,13.972,-8.9037,14,-8.889
-0.93155,9.5672,13.124,0.67878,14.056,-8.8884,14,-8.889
-0.87407,9.563,13.099,0.68798,13.973,-8.875,14,-8.889
-0.91814,9.5175,13.14,0.66672,14.058,-8.8508,14.019,-8.8788
-0.777,9.5723,13.182,0.66662,13.959,-8.9057,14.019,-8.8788
-0.84433,9.5422,13.197,0.66218,14.041,-8.88,14.019,-8.8788
-0.91928,9.5652,13.124,0.66991,14.043,-8.8952,14.028,-8.899
-0.89731,9.5838,13.165,0.68859,14.062,-8.8952,14.028,-8.899
-0.79884,9.5917,13.179,0.68498,13.978,-8.9067,14.028,-8.899
-0.97716,9.6108,13.054,0.69434,14.032,-8.9165,14.023,-8.909
-0.88654,9.5617,13.181,0.66384,14.068,-8.8978,14.023,-8.909
-0.82021,9.6022,13.15,0.68959,13.97,-8.9126,14.023,-8.909
-0.86387,9.5337,13.121,0.66641,13.985,-8.8673,13.975,-8.8835
-0.79672,9.5528,13.128,0.6769,13.925,-8.8759,13.975,-8.8835
-0.83494,9.5953,13.181,0.6881,14.016,-8.9072,13.975,-8.8835
-0.87691,9.591,13.175,0.69073,14.052,-8.9002,14.02,-8.8986
-0.92997,9.5826,13.112,0.68404,14.042,-8.8986,14.02,-8.8986
-0.80992,9.5523,13.156,0.65536,13.966,-8.8969,14.02,-8.8986
-0.92025,9.5905,13.09,0.6703,14.011,-8.9202,13.966,-8.921
-0.86024,9.5982,13.086,0.68168,13.946,-8.9165,13.966,-8.921
-0.84998,9.6062,13.09,0.67999,13.94,-8.9262,13.966,-8.921
-0.9467,9.5588,13.096,0.67378,14.043,-8.885,14.002,-8.9065
-0.91024,9.6267,13.074,0.69233,13.984,-8.9343,14.002,-8.9065
-0.95379,9.5694,13.025,0.66928,13.978,-8.9002,14.002,-8.9065
-0.94966,9.5938,13.001,0.69447,13.951,-8.8994,13.98,-8.896
-0.78826,9.5803,13.17,0.68363,13.958,-8.8967,13.98,-8.896
-0.92157,9.5638,13.108,0.67179,14.03,-8.892,13.98,-8.896
-0.86123,9.5932,13.196,0.66804,14.058,-8.9251,14.021,-8.9268
-0.85019,9.5948,13.193,0.66497,14.044,-8.9298,14.021,-8.9268
-0.84056,9.5935,13.121,0.66801,13.962,-8.9255,14.021,-8.9268
-0.85579,9.5458,13.192,0.66391,14.047,-8.8819,14.028,-8.8748
-0.91693,9.5632,13.129,0.68921,14.046,-8.874,14.028,-8.8748
-0.8029,9.5199,13.189,0.65145,13.992,-8.8684,14.028,-8.8748
-0.84642,9.5596,13.171,0.66014,14.018,-8.8995,13.986,-8.9047
-0.8687,9.5737,13.134,0.6734,14.002,-8.9003,13.986,-8.9047
-0.7792,9.5815,13.16,0.66723,13.939,-8.9143,13.986,-8.9047
-0.79774,9.5803,13.093,0.67815,13.89,-8.9022,13.939,-8.9181
-0.83381,9.6068,13.108,0.66998,13.942,-8.9369,13.939,-8.9181
-0.84487,9.5498,13.14,0.63469,13.984,-8.9151,13.939,-8.9181
-1.0928,9.5927,12.937,0.72112,14.029,-8.8715,13.994,-8.9008
-0.97415,9.618,12.993,0.70571,13.967,-8.9123,13.994,-8.9008
-1.0047,9.5879,12.98,0.66929,13.985,-8.9186,13.994,-8.9008
-0.91984,9.586,13.072,0.66914,13.992,-8.9169,14.018,-8.9156
-0.85127,9.5947,13.155,0.68971,14.006,-8.905,14.018,-8.9156
-0.94533,9.6334,13.11,0.70843,14.055,-8.925,14.018,-8.9156
-0.98798,9.5466,13.058,0.67351,14.046,-8.8731,14.015,-8.8946
-0.96855,9.6113,13.027,0.70422,13.996,-8.9071,14.015,-8.8946
-0.84991,9.5694,13.154,0.66572,14.004,-8.9037,14.015,-8.8946
-0.88458,9.5789,13.137,0.67527,14.021,-8.9036,14.066,-8.9046
-0.87688,9.572,13.222,0.66828,14.099,-8.9037,14.066,-8.9046
-0.91861,9.5812,13.158,0.67466,14.077,-8.9065,14.066,-8.9046
-0.95894,9.5517,13.116,0.68027,14.075,-8.8715,14.01,-8.8875
-0.79992,9.5633,13.143,0.66829,13.943,-8.895,14.01,-8.8875
-0.85139,9.5597,13.161,0.66372,14.013,-8.896,14.01,-8.8875
-0.90726,9.5612,13.092,0.67246,13.999,-8.8887,13.97,-8.8711
-0.83252,9.4963,13.117,0.6559,13.949,-8.8404,13.97,-8.8711
-0.88549,9.5563,13.077,0.67207,13.963,-8.8842,13.97,-8.8711
-0.89148,9.5895,13.07,0.69692,13.962,-8.8926,13.975,-8.9073
-0.8494,9.5769,13.1,0.66505,13.949,-8.9118,13.975,-8.9073
-0.86088,9.5843,13.152,0.66669,14.013,-8.9176,13.975,-8.9073
-0.79431,9.5865,13.206,0.67914,14,-8.9073,14.008,-8.9041
-0.8805,9.554,13.162,0.64905,14.043,-8.9049,14.008,-8.9041
-0.83614,9.5449,13.144,0.64491,13.98,-8.9,14.008,-8.9041
-0.85626,9.5294,13.142,0.66362,13.998,-8.8658,14.036,-8.8873
-0.85448,9.5753,13.164,0.66075,14.019,-8.9146,14.036,-8.8873
-0.85997,9.5621,13.232,0.68056,14.092,-8.8815,14.036,-8.8873
-0.81344,9.5673,13.15,0.66472,13.963,-8.9026,14.009,-8.8951
-0.9647,9.5524,13.091,0.6526,14.055,-8.8998,14.009,-8.8951
-0.91883,9.546,13.089,0.66292,14.008,-8.883,14.009,-8.8951
-0.82293,9.5957,13.123,0.68588,13.946,-8.9098,13.948,-8.9191
-0.82183,9.5757,13.066,0.65995,13.888,-8.9157,13.948,-8.9191
-0.93518,9.6222,13.074,0.69047,14.009,-8.9317,13.948,-8.9191
-0.74204,9.5656,13.199,0.6338,13.941,-8.9318,13.977,-8.9112
-0.86206,9.5712,13.154,0.6681,14.016,-8.9031,13.977,-8.9112
-0.83395,9.573,13.14,0.67437,13.974,-8.8986,13.977,-8.9112
-0.76714,9.5575,13.224,0.66782,13.992,-8.8897,13.963,-8.9001
-0.79363,9.5341,13.156,0.6472,13.95,-8.8869,13.963,-8.9001
-0.75159,9.5922,13.195,0.66857,13.947,-8.9236,13.963,-8.9001
-0.78462,9.5423,13.227,0.66964,14.012,-8.8727,14.022,-8.8776
-0.82097,9.552,13.178,0.66986,13.999,-8.8821,14.022,-8.8776
-0.82322,9.5497,13.234,0.67174,14.057,-8.878,14.022,-8.8776
-0.79131,9.5603,13.261,0.65626,14.052,-8.9041,14.02,-8.9035
-0.7551,9.5713,13.298,0.66992,14.053,-8.9014,14.02,-8.9035
-0.71316,9.5628,13.243,0.6578,13.956,-8.905,14.02,-8.9035
-0.88045,9.6239,13.184,0.66247,14.064,-8.9614,14.054,-8.9185
-0.87554,9.5425,13.224,0.64315,14.1,-8.8994,14.054,-8.9185
-0.82234,9.5697,13.176,0.67492,13.998,-8.8948,14.054,-8.9185
-0.87727,9.5492,13.193,0.65703,14.07,-8.8922,14.013,-8.8983
-0.87154,9.5633,13.155,0.67987,14.026,-8.8835,14.013,-8.8983
-0.75825,9.5585,13.185,0.6392,13.943,-8.9193,14.013,-8.8983
-0.74714,9.5697,13.205,0.65527,13.952,-8.9144,14.022,-8.9122
-0.78524,9.5937,13.287,0.67783,14.072,-8.9158,14.022,-8.9122
-0.787,9.5876,13.255,0.68131,14.042,-8.9063,14.022,-8.9122
-0.8812,9.561,13.137,0.66957,14.019,-8.8914,13.991,-8.8964
-0.87953,9.5489,13.121,0.66853,14.001,-8.8804,13.991,-8.8964
-0.70988,9.5991,13.243,0.68177,13.953,-8.9173,13.991,-8.8964
-0.80103,9.5905,13.244,0.68221,14.045,-8.9083,14.001,-8.8986
-0.81664,9.5341,13.193,0.65805,14.009,-8.8761,14.001,-8.8986
-0.70045,9.5914,13.248,0.68018,13.948,-8.9113,14.001,-8.8986
-0.78013,9.5164,13.246,0.63919,14.026,-8.8772,14.004,-8.8992
-0.81089,9.5752,13.212,0.66762,14.023,-8.9076,14.004,-8.8992
-0.68417,9.5719,13.278,0.65899,13.962,-8.9129,14.004,-8.8992
-0.73172,9.5522,13.231,0.64769,13.963,-8.9045,13.97,-8.8955
-0.69443,9.5566,13.278,0.64943,13.973,-8.9072,13.97,-8.8955
-0.84405,9.5445,13.131,0.66966,13.976,-8.8749,13.97,-8.8955
-0.7844,9.6138,13.151,0.69442,13.935,-8.9194,13.949,-8.8948
-0.94305,9.5506,13.042,0.6676,13.985,-8.883,13.949,-8.8948
-0.87357,9.543,13.054,0.66098,13.927,-8.882,13.949,-8.8948
-0.9099,9.5513,13.123,0.65254,14.032,-8.8987,14,-8.8991
-0.89025,9.553,13.111,0.66048,14.001,-8.8925,14,-8.8991
-0.82891,9.5641,13.137,0.65813,13.966,-8.9059,14,-8.8991
-0.87252,9.5396,13.191,0.67354,14.064,-8.866,14.035,-8.9
-0.90586,9.6008,13.166,0.68472,14.072,-8.9161,14.035,-8.9
-0.78506,9.571,13.183,0.65319,13.968,-8.9178,14.035,-8.9
-0.83715,9.5453,13.216,0.65151,14.054,-8.8938,14.008,-8.904
-0.84428,9.5813,13.193,0.67775,14.037,-8.9035,14.008,-8.904
-0.78903,9.5965,13.144,0.68174,13.933,-8.9148,14.008,-8.904
-1.0429,9.57,12.966,0.67231,14.009,-8.8977,13.973,-8.9003
-0.83305,9.5856,13.11,0.68928,13.943,-8.8963,13.973,-8.9003
-0.85787,9.5821,13.11,0.6751,13.968,-8.907,13.973,-8.9003
-0.82827,9.6069,13.176,0.69684,14.004,-8.91,13.988,-8.8963
-0.73846,9.5669,13.219,0.67716,13.958,-8.8897,13.988,-8.8963
-0.81969,9.541,13.182,0.65194,14.002,-8.8891,13.988,-8.8963
-0.81233,9.5821,13.139,0.64249,13.951,-8.9396,13.999,-8.9054
-0.88041,9.5376,13.181,0.65911,14.062,-8.8785,13.999,-8.9054
-0.82463,9.5483,13.159,0.65021,13.984,-8.8981,13.999,-8.9054
-0.78851,9.5558,13.174,0.67036,13.963,-8.8854,13.981,-8.8984
-0.66182,9.5533,13.286,0.63372,13.948,-8.9196,13.981,-8.8984
-0.85217,9.5624,13.179,0.67228,14.031,-8.8901,13.981,-8.8984
-0.84612,9.5589,13.216,0.64264,14.062,-8.9163,14.015,-8.9102
-0.87033,9.5842,13.154,0.67573,14.024,-8.9085,14.015,-8.9102
-0.71841,9.5837,13.24,0.67779,13.958,-8.9059,14.015,-8.9102
-0.87848,9.6065,13.149,0.68501,14.028,-8.9215,13.994,-8.9246
-0.72614,9.6117,13.254,0.67034,13.98,-8.9413,13.994,-8.9246
-0.76922,9.5797,13.205,0.66876,13.974,-8.9109,13.994,-8.9246
-0.88985,9.5305,13.124,0.66627,14.014,-8.8642,13.974,-8.8899
-0.84964,9.581,13.16,0.67567,14.01,-8.9054,13.974,-8.8899
-0.63781,9.5518,13.259,0.65177,13.897,-8.9,13.974,-8.8899
-0.59244,9.5746,13.39,0.65642,13.983,-8.9182,14.013,-8.9249
-0.73121,9.5936,13.292,0.66668,14.023,-8.9269,14.013,-8.9249
-0.84056,9.6082,13.194,0.67856,14.034,-8.9297,14.013,-8.9249
-0.78604,9.5381,13.223,0.66353,14.009,-8.8746,14.032,-8.873
-0.77028,9.5387,13.208,0.65626,13.979,-8.8825,14.032,-8.873
-0.88192,9.5213,13.225,0.6593,14.107,-8.862,14.032,-8.873
